book_filename,book_number,book_name,paragraph_number,original_paragraph_index,word_count,output_filename
043_Pericles-Prince-of-Tyre.txt,043,Pericles-Prince-of-Tyre,17,685,194,043_Pericles-Prince-of-Tyre_17.txt
043_Pericles-Prince-of-Tyre.txt,043,Pericles-Prince-of-Tyre,18,765,104,043_Pericles-Prince-of-Tyre_18.txt
043_Pericles-Prince-of-Tyre.txt,043,Pericles-Prince-of-Tyre,19,796,122,043_Pericles-Prince-of-Tyre_19.txt
043_Pericles-Prince-of-Tyre.txt,043,Pericles-Prince-of-Tyre,20,835,136,043_Pericles-Prince-of-Tyre_20.txt
045_Richard-II.txt,045,Richard-II,1,34,230,045_Richard-II_01.txt
045_Richard-II.txt,045,Richard-II,2,73,117,045_Richard-II_02.txt
045_Richard-II.txt,045,Richard-II,3,76,171,045_Richard-II_03.txt
045_Richard-II.txt,045,Richard-II,4,117,105,045_Richard-II_04.txt
045_Richard-II.txt,045,Richard-II,5,118,109,045_Richard-II_05.txt
045_Richard-II.txt,045,Richard-II,6,137,181,045_Richard-II_06.txt
045_Richard-II.txt,045,Richard-II,7,163,168,045_Richard-II_07.txt
045_Richard-II.txt,045,Richard-II,8,171,110,045_Richard-II_08.txt
045_Richard-II.txt,045,Richard-II,9,200,141,045_Richard-II_09.txt
045_Richard-II.txt,045,Richard-II,10,224,152,045_Richard-II_10.txt
045_Richard-II.txt,045,Richard-II,11,244,238,045_Richard-II_11.txt
045_Richard-II.txt,045,Richard-II,12,256,203,045_Richard-II_12.txt
045_Richard-II.txt,045,Richard-II,13,328,113,045_Richard-II_13.txt
045_Richard-II.txt,045,Richard-II,14,366,159,045_Richard-II_14.txt
045_Richard-II.txt,045,Richard-II,15,372,120,045_Richard-II_15.txt
045_Richard-II.txt,045,Richard-II,16,405,201,045_Richard-II_16.txt
045_Richard-II.txt,045,Richard-II,17,407,108,045_Richard-II_17.txt
045_Richard-II.txt,045,Richard-II,18,424,113,045_Richard-II_18.txt
045_Richard-II.txt,045,Richard-II,19,516,109,045_Richard-II_19.txt
045_Richard-II.txt,045,Richard-II,20,518,101,045_Richard-II_20.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,1,63,219,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_01.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,2,84,160,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_02.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,3,220,212,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_03.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,4,400,187,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_04.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,5,654,192,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_05.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,6,1098,157,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_06.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,7,1100,106,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_07.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,8,1228,136,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_08.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,9,1294,184,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_09.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,10,1316,110,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_10.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,11,1850,166,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_11.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,12,1855,129,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_12.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,13,1899,101,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_13.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,14,1908,167,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_14.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,15,1987,245,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_15.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,16,2055,123,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_16.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,17,2187,105,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_17.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,18,2191,104,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_18.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,19,2947,118,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_19.txt
051_Shakespeares-Tragedy-of-Romeo-and-Juliet.txt,051,Shakespeares-Tragedy-of-Romeo-and-Juliet,20,2950,100,051_Shakespeares-Tragedy-of-Romeo-and-Juliet_20.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,1,18,198,061_The-Life-of-Henry-the-Eighth_01.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,2,38,114,061_The-Life-of-Henry-the-Eighth_02.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,3,91,118,061_The-Life-of-Henry-the-Eighth_03.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,4,107,160,061_The-Life-of-Henry-the-Eighth_04.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,5,249,214,061_The-Life-of-Henry-the-Eighth_05.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,6,281,121,061_The-Life-of-Henry-the-Eighth_06.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,7,305,103,061_The-Life-of-Henry-the-Eighth_07.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,8,384,175,061_The-Life-of-Henry-the-Eighth_08.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,9,385,130,061_The-Life-of-Henry-the-Eighth_09.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,10,394,103,061_The-Life-of-Henry-the-Eighth_10.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,11,399,100,061_The-Life-of-Henry-the-Eighth_11.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,12,425,119,061_The-Life-of-Henry-the-Eighth_12.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,13,438,105,061_The-Life-of-Henry-the-Eighth_13.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,14,515,105,061_The-Life-of-Henry-the-Eighth_14.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,15,522,217,061_The-Life-of-Henry-the-Eighth_15.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,16,594,189,061_The-Life-of-Henry-the-Eighth_16.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,17,640,113,061_The-Life-of-Henry-the-Eighth_17.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,18,648,147,061_The-Life-of-Henry-the-Eighth_18.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,19,734,122,061_The-Life-of-Henry-the-Eighth_19.txt
061_The-Life-of-Henry-the-Eighth.txt,061,The-Life-of-Henry-the-Eighth,20,820,120,061_The-Life-of-Henry-the-Eighth_20.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,1,14,246,062_The-Life-of-King-Henry-the-Fifth_01.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,2,32,225,062_The-Life-of-King-Henry-the-Fifth_02.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,3,35,145,062_The-Life-of-King-Henry-the-Fifth_03.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,4,72,173,062_The-Life-of-King-Henry-the-Fifth_04.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,5,74,202,062_The-Life-of-King-Henry-the-Fifth_05.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,6,87,149,062_The-Life-of-King-Henry-the-Fifth_06.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,7,92,237,062_The-Life-of-King-Henry-the-Fifth_07.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,8,98,149,062_The-Life-of-King-Henry-the-Fifth_08.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,9,109,183,062_The-Life-of-King-Henry-the-Fifth_09.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,10,111,208,062_The-Life-of-King-Henry-the-Fifth_10.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,11,114,164,062_The-Life-of-King-Henry-the-Fifth_11.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,12,119,171,062_The-Life-of-King-Henry-the-Fifth_12.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,13,128,192,062_The-Life-of-King-Henry-the-Fifth_13.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,14,130,205,062_The-Life-of-King-Henry-the-Fifth_14.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,15,133,139,062_The-Life-of-King-Henry-the-Fifth_15.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,16,137,101,062_The-Life-of-King-Henry-the-Fifth_16.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,17,147,195,062_The-Life-of-King-Henry-the-Fifth_17.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,18,164,133,062_The-Life-of-King-Henry-the-Fifth_18.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,19,176,132,062_The-Life-of-King-Henry-the-Fifth_19.txt
062_The-Life-of-King-Henry-the-Fifth.txt,062,The-Life-of-King-Henry-the-Fifth,20,189,114,062_The-Life-of-King-Henry-the-Fifth_20.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,1,17,245,063_The-Life-of-King-Henry-V_01.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,2,32,163,063_The-Life-of-King-Henry-V_02.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,3,54,193,063_The-Life-of-King-Henry-V_03.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,4,57,134,063_The-Life-of-King-Henry-V_04.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,5,76,102,063_The-Life-of-King-Henry-V_05.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,6,206,107,063_The-Life-of-King-Henry-V_06.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,7,210,136,063_The-Life-of-King-Henry-V_07.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,8,219,146,063_The-Life-of-King-Henry-V_08.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,9,221,126,063_The-Life-of-King-Henry-V_09.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,10,339,146,063_The-Life-of-King-Henry-V_10.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,11,385,176,063_The-Life-of-King-Henry-V_11.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,12,408,100,063_The-Life-of-King-Henry-V_12.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,13,533,131,063_The-Life-of-King-Henry-V_13.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,14,569,134,063_The-Life-of-King-Henry-V_14.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,15,591,136,063_The-Life-of-King-Henry-V_15.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,16,698,172,063_The-Life-of-King-Henry-V_16.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,17,751,110,063_The-Life-of-King-Henry-V_17.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,18,808,116,063_The-Life-of-King-Henry-V_18.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,19,894,113,063_The-Life-of-King-Henry-V_19.txt
063_The-Life-of-King-Henry-V.txt,063,The-Life-of-King-Henry-V,20,928,113,063_The-Life-of-King-Henry-V_20.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],1,319,148,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_01.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],2,320,112,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_02.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],3,419,189,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_03.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],4,425,104,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_04.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],5,453,103,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_05.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],6,457,140,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_06.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],7,479,245,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_07.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],8,584,111,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_08.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],9,612,183,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_09.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],10,843,133,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_10.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],11,1024,120,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_11.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],12,1096,162,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_12.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],13,1166,163,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_13.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],14,1329,107,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_14.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],15,1385,112,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_15.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],16,1672,172,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_16.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],17,1699,122,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_17.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],18,1704,107,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_18.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],19,1807,135,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_19.txt
066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,066,The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],20,1868,110,066_The-Merry-Wives-of-WindsorThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_20.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,1,10,174,073_The-Shakespeare-Story-Book_01.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,2,15,176,073_The-Shakespeare-Story-Book_02.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,3,155,152,073_The-Shakespeare-Story-Book_03.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,4,310,124,073_The-Shakespeare-Story-Book_04.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,5,723,129,073_The-Shakespeare-Story-Book_05.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,6,946,145,073_The-Shakespeare-Story-Book_06.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,7,958,118,073_The-Shakespeare-Story-Book_07.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,8,1029,111,073_The-Shakespeare-Story-Book_08.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,9,1048,108,073_The-Shakespeare-Story-Book_09.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,10,1090,120,073_The-Shakespeare-Story-Book_10.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,11,1314,104,073_The-Shakespeare-Story-Book_11.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,12,1455,137,073_The-Shakespeare-Story-Book_12.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,13,1659,185,073_The-Shakespeare-Story-Book_13.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,14,1693,123,073_The-Shakespeare-Story-Book_14.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,15,1928,135,073_The-Shakespeare-Story-Book_15.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,16,2027,103,073_The-Shakespeare-Story-Book_16.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,17,2038,133,073_The-Shakespeare-Story-Book_17.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,18,2441,141,073_The-Shakespeare-Story-Book_18.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,19,2449,196,073_The-Shakespeare-Story-Book_19.txt
073_The-Shakespeare-Story-Book.txt,073,The-Shakespeare-Story-Book,20,2510,161,073_The-Shakespeare-Story-Book_20.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],1,49,211,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_01.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],2,52,114,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_02.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],3,71,101,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_03.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],4,75,144,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_04.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],5,124,123,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_05.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],6,349,131,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_06.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],7,373,120,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_07.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],8,376,248,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_08.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],9,432,125,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_09.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],10,460,202,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_10.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],11,504,142,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_11.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],12,559,244,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_12.txt
